time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
98;-2.0200000000;1.0200000000;-9.5600000000;-6.5625000000;0.1250000000;-4.1250000000;19.5000000000;-5.0000000000;32.5625000000;0.0988770000;0.7406620000;0.6635130000;-0.0374760000
99;-2.0100000000;1.1300000000;-9.5600000000;0.1875000000;-1.6250000000;-0.5000000000;19.8750000000;-4.5625000000;32.1875000000;0.0980830000;0.7411500000;0.6630860000;-0.0374760000
100;-1.9200000000;1.1900000000;-9.4500000000;-2.3125000000;4.0000000000;0.1250000000;19.5000000000;-5.3750000000;34.5000000000;0.0989990000;0.7420040000;0.6620480000;-0.0358280000
101;-1.9100000000;1.1500000000;-9.4400000000;-0.3125000000;1.5000000000;10.8125000000;19.1875000000;-4.5625000000;32.5625000000;0.0996700000;0.7428590000;0.6610720000;-0.0350340000
102;-1.8200000000;1.1600000000;-9.6900000000;0.1875000000;-1.2500000000;-5.7500000000;19.5000000000;-5.0000000000;32.5000000000;0.0996090000;0.7435910000;0.6602170000;-0.0357670000
103;-1.7800000000;0.9100000000;-9.5300000000;-2.9375000000;2.0000000000;8.1875000000;19.5000000000;-5.0000000000;32.5000000000;0.1010740000;0.7439580000;0.6595460000;-0.0350950000
104;-2.0400000000;1.2000000000;-9.6100000000;-1.5625000000;-0.7500000000;8.3125000000;19.8750000000;-5.3750000000;32.8750000000;0.1013790000;0.7443850000;0.6590580000;-0.0357060000
105;-2.0500000000;1.0200000000;-9.6700000000;0.1875000000;-3.1250000000;0.5000000000;19.5000000000;-5.3750000000;33.7500000000;0.1011960000;0.7451780000;0.6581420000;-0.0361330000
106;-2.0600000000;1.0900000000;-9.6100000000;-0.1875000000;-4.5000000000;-1.8750000000;19.8750000000;-4.5625000000;33.0625000000;0.1013180000;0.7458500000;0.6572880000;-0.0377200000
107;-2.0000000000;1.0000000000;-9.6700000000;0.3125000000;0.6250000000;-0.3750000000;20.2500000000;-5.3750000000;33.3750000000;0.1016850000;0.7466430000;0.6562500000;-0.0381470000
108;-2.1000000000;0.9100000000;-9.6300000000;6.3125000000;4.7500000000;5.0000000000;20.2500000000;-5.3750000000;33.3750000000;0.1000980000;0.7471310000;0.6560670000;-0.0376590000
109;-2.0700000000;1.0900000000;-9.5700000000;-3.3125000000;-2.6250000000;4.1250000000;19.8750000000;-5.0000000000;32.5000000000;0.0994260000;0.7469480000;0.6563110000;-0.0375370000
110;-2.0500000000;1.0500000000;-9.6400000000;-0.1875000000;2.0000000000;-2.0000000000;19.8750000000;-5.0000000000;33.3750000000;0.0987550000;0.7480470000;0.6552120000;-0.0373540000
111;-2.1300000000;1.0400000000;-9.4700000000;-4.8125000000;1.6250000000;10.4375000000;19.5000000000;-5.0000000000;33.3750000000;0.0983280000;0.7487790000;0.6544190000;-0.0369260000
112;-2.0500000000;1.1200000000;-9.5500000000;3.8125000000;3.5000000000;3.3750000000;18.7500000000;-5.0000000000;32.5625000000;0.0972290000;0.7489010000;0.6545410000;-0.0366210000
113;-2.0500000000;1.0500000000;-9.3700000000;-3.1875000000;3.3750000000;11.8125000000;18.7500000000;-5.0000000000;32.5625000000;0.0982670000;0.7490840000;0.6541750000;-0.0359500000
114;-1.9900000000;1.1000000000;-9.5800000000;2.3125000000;-4.1250000000;-2.3750000000;19.5000000000;-5.0000000000;33.3750000000;0.0988160000;0.7483520000;0.6549070000;-0.0360720000
115;-1.9800000000;1.4200000000;-9.5700000000;-4.3125000000;-7.5625000000;12.3125000000;19.5000000000;-5.3750000000;32.1875000000;0.1001590000;0.7489620000;0.6539920000;-0.0364380000
